EVENT_UNIQUE_ID,OCC_YEAR,OCC_MONTH,OCC_TIME_RANGE,DIVISION
GO-20181879521,2018,October,Afternoon,D31
GO-20181883154,2018,October,Night,D32
GO-20181896252,2018,October,Night,D52
GO-20181926740,2018,October,Evening,D33
GO-20181925125,2018,October,Afternoon,D13
GO-20181933342,2018,October,Evening,D23
GO-20181933444,2018,October,Evening,D31
GO-20181940274,2018,October,Evening,D23
GO-20181941669,2018,October,Night,D42
GO-20181945719,2018,October,Evening,D12
GO-20181952810,2018,October,Evening,D31
GO-20181961759,2018,October,Night,D22
GO-20181966072,2018,October,Evening,D11
GO-20181972878,2018,October,Evening,D43
GO-20181974902,2018,October,Night,D14
GO-20181987493,2018,October,Night,D42
GO-20181998101,2018,October,Evening,D33
GO-20182004426,2018,October,Evening,D23
GO-20182005547,2018,October,Evening,D55
GO-20182012221,2018,October,Evening,D42
GO-20182009638,2018,October,Evening,D32
GO-20182012841,2018,November,Night,D55
GO-20182012975,2018,November,Night,D14
GO-20182018665,2018,November,Evening,D51
GO-20182019531,2018,November,Night,D12
GO-20182030519,2018,November,Afternoon,D23
GO-20182042369,2018,November,Afternoon,D13
GO-20182058108,2018,November,Evening,D12
GO-20182056382,2018,November,Afternoon,D23
GO-20182058926,2018,November,Night,D31
GO-20182064549,2018,November,Evening,D53
GO-20182058352,2018,November,Night,D31
GO-20182128604,2018,November,Evening,D31
GO-20182075607,2018,November,Night,D31
GO-20182077053,2018,November,Evening,D43
GO-20182096419,2018,November,Night,D31
GO-20182108103,2018,November,Evening,D32
GO-20182116655,2018,November,Night,D14
GO-20182126466,2018,November,Evening,D23
GO-20182124586,2018,November,Afternoon,D43
GO-20182134885,2018,November,Night,D14
GO-20182140195,2018,November,Evening,D31
GO-20182148350,2018,November,Evening,D23
GO-20182147973,2018,November,Evening,D32
GO-20182153757,2018,November,Night,D31
GO-20182167440,2018,November,Night,D32
GO-20182171470,2018,November,Evening,D55
GO-20182178151,2018,November,Evening,D13
GO-20182184355,2018,November,Evening,D32
GO-20182187171,2018,November,Night,D43
GO-20182191563,2018,November,Evening,D31
GO-20182196647,2018,November,Night,D41
GO-20182193021,2018,November,Morning,D55
GO-20182212767,2018,December,Night,D14
GO-20182216708,2018,December,Evening,D12
GO-20182218799,2018,December,Night,D31
GO-20182218561,2018,December,Night,D31
GO-20182222781,2018,December,Afternoon,D32
GO-20182237376,2018,December,Evening,D51
GO-20182236525,2018,December,Evening,D43
GO-20182255831,2018,December,Evening,D55
GO-20182249906,2018,December,Night,D41
GO-20182251222,2018,December,Night,D43
GO-20182269158,2018,December,Evening,D43
GO-20182268325,2018,December,Evening,D14
GO-20182268543,2018,December,Evening,D41
GO-20182280579,2018,December,Evening,D23
GO-20182275596,2018,December,Night,D43
GO-20182289202,2018,December,Night,D53
GO-20182287950,2018,December,Evening,D53
GO-20182300031,2018,December,Night,D22
GO-20182289268,2018,December,Night,D52
GO-20182295618,2018,December,Evening,D43
GO-20182319681,2018,December,Evening,D12
GO-20182314423,2018,December,Night,D42
GO-20182315997,2018,December,Morning,D13
GO-20182315055,2018,December,Morning,D31
GO-20182318418,2018,December,Afternoon,D31
GO-20182324586,2018,December,Afternoon,D31
GO-20182326768,2018,December,Evening,D41
GO-20182320758,2018,December,Night,D14
GO-20182320977,2018,December,Night,D11
GO-20182328303,2018,December,Morning,D14
GO-20182333053,2018,December,Evening,D43
GO-20182339244,2018,December,Evening,D23
GO-20182334954,2018,December,Morning,D32
GO-20182340948,2018,December,Night,D32
GO-20182351896,2018,December,Night,D23
GO-20182351666,2018,December,Night,D32
GO-20182355428,2018,December,Evening,D22
GO-20182356299,2018,December,Night,D22
GO-20182360311,2018,December,Evening,D42
GO-20182363223,2018,December,Night,D41
GO-20182360907,2018,December,Night,D41
GO-20182366356,2018,December,Morning,D31
GO-20182369306,2018,December,Evening,D31
GO-20182365732,2018,December,Morning,D13
GO-20182369435,2018,December,Evening,D13
GO-20182369864,2018,December,Evening,D42
GO-20182377356,2018,December,Night,D14
GO-20182390414,2018,December,Afternoon,D31
GO-20182392013,2018,December,Evening,D12
GO-20191512,2019,January,Night,D13
GO-201917066,2019,January,Evening,D41
GO-201917049,2019,January,Evening,D42
GO-201918651,2019,January,Night,D33
GO-201918363,2019,January,Night,D55
GO-201929353,2019,January,Evening,D42
GO-201928156,2019,January,Afternoon,D32
GO-201929256,2019,January,Evening,D42
GO-201932993,2019,January,Afternoon,D55
GO-201935326,2019,January,Evening,D13
GO-201954928,2019,January,Evening,D23
GO-201952004,2019,January,Afternoon,D23
GO-201968185,2019,January,Evening,D14
GO-201969183,2019,January,Night,D33
GO-201969065,2019,January,Night,D41
GO-201982629,2019,January,Afternoon,D51
GO-201978676,2019,January,Afternoon,D51
GO-201975738,2019,January,Night,D31
GO-2019121511,2019,January,Morning,D13
GO-2019132034,2019,January,Evening,D22
GO-2019151831,2019,January,Evening,D11
GO-2019152876,2019,January,Night,D22
GO-2019164273,2019,January,Evening,D31
GO-2019160577,2019,January,Night,D12
GO-2019224418,2019,February,Evening,D32
GO-2019237500,2019,February,Evening,D33
GO-2019241696,2019,February,Afternoon,D31
GO-2019244561,2019,February,Night,D51
GO-2019262718,2019,February,Evening,D23
GO-2019258675,2019,February,Morning,D22
GO-2019267428,2019,February,Afternoon,D42
GO-2019268548,2019,February,Evening,D32
GO-2019272774,2019,February,Afternoon,D43
GO-2019273878,2019,February,Evening,D13
GO-2019281405,2019,February,Evening,D23
GO-2019275306,2019,February,Night,D51
GO-2019282221,2019,February,Night,D43
GO-2019301955,2019,February,Night,D55
GO-2019312455,2019,February,Afternoon,D22
GO-2019314301,2019,February,Morning,D13
GO-2019349242,2019,February,Afternoon,D23
GO-2019352275,2019,February,Night,D31
GO-2019354402,2019,February,Night,D23
GO-2019364636,2019,February,Evening,D12
GO-2019385152,2019,March,Evening,D32
GO-2019394132,2019,March,Night,D41
GO-2019412279,2019,March,Night,D13
GO-2019418108,2019,March,Afternoon,D22
GO-2019424256,2019,March,Night,D53
GO-2019431405,2019,March,Night,D12
GO-2019439605,2019,March,Morning,D31
GO-2019449223,2019,March,Evening,D41
GO-2019449448,2019,March,Evening,D31
GO-2019448210,2019,March,Evening,D31
GO-2019462386,2019,March,Evening,D55
GO-2019456392,2019,March,Night,D11
GO-2019470252,2019,March,Evening,D31
GO-2019473958,2019,March,Afternoon,D32
GO-2019481657,2019,March,Evening,D42
GO-2019483415,2019,March,Night,D12
GO-2019499452,2019,March,Afternoon,D22
GO-2019499872,2019,March,Afternoon,D32
GO-2019499554,2019,March,Afternoon,D11
GO-2019508688,2019,March,Evening,D42
GO-2019502636,2019,March,Night,D13
GO-2019523007,2019,March,Evening,D43
GO-2019529367,2019,March,Evening,D32
GO-2019535361,2019,March,Evening,D31
GO-2019533919,2019,March,Afternoon,D14
GO-2019536018,2019,March,Night,D33
GO-2019542369,2019,March,Night,D51
GO-2019555646,2019,March,Evening,D43
GO-2019555347,2019,March,Evening,D31
GO-2019562263,2019,March,Evening,D43
GO-2019561471,2019,March,Evening,D31
GO-2019572242,2019,March,Morning,D41
GO-2019576064,2019,March,Evening,D23
GO-2019575536,2019,March,Evening,D43
GO-2019582533,2019,April,Night,D43
GO-2019585528,2019,April,Afternoon,D32
GO-2019588368,2019,April,Evening,D23
GO-2019592222,2019,April,Afternoon,D42
GO-2019593724,2019,April,Afternoon,D43
GO-2019601468,2019,April,Evening,D12
GO-2019598824,2019,April,Afternoon,D55
GO-2019606490,2019,April,Afternoon,D31
GO-2019608989,2019,April,Evening,D42
GO-2019602727,2019,April,Night,D13
GO-2019602936,2019,April,Night,D32
GO-2019619608,2019,April,Afternoon,D55
GO-2019620329,2019,April,Afternoon,D14
GO-2019658967,2019,April,Evening,D31
GO-2019638800,2019,April,Morning,D12
GO-2019641812,2019,April,Evening,D11
GO-2019664989,2019,April,Night,D55
GO-2019669496,2019,April,Evening,D22
GO-2019664787,2019,April,Night,D14
GO-2019671145,2019,April,Night,D53
GO-2019677149,2019,April,Night,D31
GO-2019696176,2019,April,Evening,D31
GO-2019690444,2019,April,Night,D43
GO-2019697300,2019,April,Night,D31
GO-2019703920,2019,April,Evening,D12
GO-2019705361,2019,April,Morning,D32
GO-2019709122,2019,April,Evening,D23
GO-2019716384,2019,April,Night,D13
GO-2019719537,2019,April,Afternoon,D31
GO-2019733877,2019,April,Evening,D42
GO-2019738266,2019,April,Afternoon,D12
GO-2019755108,2019,April,Morning,D11
GO-2019755073,2019,April,Night,D22
GO-2019766730,2019,April,Evening,D23
GO-2019766390,2019,April,Evening,D55
GO-2019767371,2019,April,Evening,D43
GO-2019785029,2019,May,Afternoon,D23
GO-2019798063,2019,May,Night,D31
GO-2019802849,2019,May,Evening,D23
GO-2019809572,2019,May,Evening,D51
GO-2019810684,2019,May,Night,D43
GO-2019950290,2019,May,Night,D23
GO-2019916269,2019,May,Afternoon,D31
GO-2019818061,2019,May,Night,D43
GO-2019823843,2019,May,Evening,D23
GO-2019832649,2019,May,Morning,D12
GO-2019853461,2019,May,Evening,D51
GO-2019867501,2019,May,Evening,D43
GO-2019854323,2019,May,Night,D51
GO-2019854331,2019,May,Night,D41
GO-2019854459,2019,May,Night,D33
GO-2019863595,2019,May,Afternoon,D23
GO-2019932213,2019,May,Night,D23
GO-2019935476,2019,May,Evening,D43
GO-2019915882,2019,May,Evening,D12
GO-2019911758,2019,May,Night,D32
GO-2019916742,2019,May,Night,D23
GO-2019929534,2019,May,Evening,D22
GO-2019926617,2019,May,Afternoon,D42
GO-2019931605,2019,May,Afternoon,D22
GO-2019931486,2019,May,Morning,D12
GO-2019943830,2019,May,Evening,D12
GO-2019944641,2019,May,Night,D23
GO-2019965284,2019,May,Evening,D43
GO-2019966925,2019,May,Morning,D12
GO-2019965763,2019,May,Night,D43
GO-2019973434,2019,May,Night,D31
GO-2019973490,2019,May,Night,D31
GO-2019986263,2019,May,Evening,D11
GO-2019996260,2019,May,Morning,D22
GO-20191003706,2019,June,Night,D55
GO-20191007031,2019,June,Afternoon,D33
GO-20191009672,2019,June,Night,D23
GO-20191030920,2019,June,Evening,D43
GO-20191031511,2019,June,Night,D52
GO-20191053925,2019,June,Night,D22
GO-20191060237,2019,June,Night,D11
GO-20191071851,2019,June,Evening,D12
GO-20191080241,2019,June,Evening,D31
GO-20191087667,2019,June,Evening,D31
GO-20191096087,2019,June,Night,D51
GO-20191120169,2019,June,Evening,D14
GO-20191096865,2019,June,Morning,D12
GO-20191096593,2019,June,Night,D51
GO-20191096394,2019,June,Morning,D55
GO-20191095814,2019,June,Night,D23
GO-20191113111,2019,June,Afternoon,D31
GO-20191114188,2019,June,Afternoon,D22
GO-20191123537,2019,June,Evening,D23
GO-20191120678,2019,June,Afternoon,D52
GO-20191131967,2019,June,Evening,D23
GO-20191151770,2019,June,Afternoon,D42
GO-20191162463,2019,June,Night,D52
GO-20191167138,2019,June,Evening,D12
GO-20191190241,2019,June,Evening,D14
GO-20191189922,2019,June,Morning,D12
GO-20191198026,2019,June,Evening,D43
GO-20191196742,2019,June,Evening,D32
GO-20191198996,2019,June,Night,D52
GO-20191205238,2019,June,Evening,D43
GO-20191206091,2019,June,Night,D12
GO-20191213308,2019,June,Night,D52
GO-20191219915,2019,July,Night,D14
GO-20191223050,2019,July,Afternoon,D33
GO-20191224641,2019,July,Evening,D12
GO-20191225932,2019,July,Night,D12
GO-20191239724,2019,July,Evening,D43
GO-20191237035,2019,July,Morning,D12
GO-20191256476,2019,July,Night,D55
GO-20191257717,2019,July,Night,D55
GO-20191260575,2019,July,Afternoon,D55
GO-20191262049,2019,July,Evening,D32
GO-20191269922,2019,July,Night,D14
GO-20191277339,2019,July,Night,D13
GO-20191284178,2019,July,Night,D55
GO-20191290882,2019,July,Evening,D12
GO-20191292718,2019,July,Night,D55
GO-20191300251,2019,July,Night,D42
GO-20191406355,2019,July,Evening,D32
GO-20191307337,2019,July,Evening,D23
GO-20191307972,2019,July,Night,D33
GO-20191310928,2019,July,Afternoon,D23
GO-20191309066,2019,July,Morning,D42
GO-20191320428,2019,July,Evening,D43
GO-20191318195,2019,July,Afternoon,D23
GO-20191320956,2019,July,Evening,D12
GO-20191326279,2019,July,Afternoon,D32
GO-20191321859,2019,July,Night,D31
GO-20191321829,2019,July,Night,D14
GO-20191335586,2019,July,Evening,D23
GO-20191336209,2019,July,Evening,D13
GO-20191343391,2019,July,Evening,D51
GO-20191337088,2019,July,Night,D33
GO-20191344220,2019,July,Night,D53
GO-20191354370,2019,July,Afternoon,D42
GO-20191351904,2019,July,Night,D12
GO-20191359976,2019,July,Night,D55
GO-20191359890,2019,July,Night,D53
GO-20191372216,2019,July,Evening,D51
GO-20191371204,2019,July,Night,D41
GO-20191374460,2019,July,Night,D13
GO-20191374656,2019,July,Night,D23
GO-20191386367,2019,July,Evening,D13
GO-20191387477,2019,July,Evening,D13
GO-20191387007,2019,July,Evening,D55
GO-20191401321,2019,July,Evening,D31
GO-20191428747,2019,July,Evening,D32
GO-20191408371,2019,July,Evening,D12
GO-20191408836,2019,July,Evening,D12
GO-20191408369,2019,July,Evening,D32
GO-20191403321,2019,July,Night,D43
GO-20191410266,2019,July,Night,D32
GO-20191410267,2019,July,Night,D13
GO-20191418450,2019,July,Night,D23
GO-20191430858,2019,July,Evening,D32
GO-20191430968,2019,July,Night,D31
GO-20191437824,2019,July,Evening,D42
GO-20191431230,2019,July,Night,D32
GO-20191445276,2019,August,Night,D52
GO-20191445359,2019,August,Night,D12
GO-20191453204,2019,August,Night,D31
GO-20191453339,2019,August,Night,D13
GO-20191482418,2019,August,Evening,D23
GO-20191464010,2019,August,Afternoon,D32
GO-20191468236,2019,August,Night,D14
GO-20191468635,2019,August,Morning,D33
GO-20191468738,2019,August,Morning,D31
GO-20191471317,2019,August,Afternoon,D14
GO-20191475119,2019,August,Night,D12
GO-20191474744,2019,August,Night,D51
GO-20191478014,2019,August,Evening,D32
GO-20191474617,2019,August,Night,D13
GO-20191474276,2019,August,Morning,D31
GO-20191474757,2019,August,Night,D53
GO-20191479734,2019,August,Evening,D23
GO-20191474766,2019,August,Night,D31
GO-20191480097,2019,August,Evening,D43
GO-20191494724,2019,August,Evening,D32
GO-20191492247,2019,August,Afternoon,D55
GO-20191495299,2019,August,Evening,D22
GO-20191502183,2019,August,Evening,D23
GO-20191495398,2019,August,Night,D43
GO-20191502929,2019,August,Night,D43
GO-20191506357,2019,August,Afternoon,D55
GO-20191513628,2019,August,Afternoon,D31
GO-20191510854,2019,August,Night,D31
GO-20191510516,2019,August,Night,D23
GO-20191516657,2019,August,Evening,D43
GO-20191518041,2019,August,Night,D55
GO-20191520545,2019,August,Afternoon,D32
GO-20191530971,2019,August,Evening,D51
GO-20191528652,2019,August,Afternoon,D42
GO-20191538552,2019,August,Evening,D31
GO-20191550899,2019,August,Afternoon,D42
GO-20191558069,2019,August,Afternoon,D11
GO-20191566708,2019,August,Afternoon,D55
GO-20191570352,2019,August,Morning,D41
GO-20191570981,2019,August,Afternoon,D23
GO-20191581139,2019,August,Evening,D13
GO-20191581564,2019,August,Evening,D12
GO-20191577803,2019,August,Afternoon,D41
GO-20191584168,2019,August,Evening,D41
